"ΚΑΛΑΜΑΤΑΣ
69.849","71.894","34.620","34.660","35.229","37.234"
"ΔΥΤΙΚΗΣ ΜΑΝΗΣ
6.945","5.772","3.547","2.948","3.398","2.824"
"ΜΕΣΣΗΝΗΣ
23.482","19.200","11.942","9.733","11.540","9.467"
"ΟΙΧΑΛΙΑΣ
11.228","8.508","5.788","4.424","5.440","4.084"
"ΠΥΛΟΥ - ΝΕΣΤΟΡΟΣ
21.077","17.179","10.742","8.882","10.335","8.297"
"ΤΡΙΦΥΛΙΑΣ
27.373","22.367","13.950","11.329","13.423","11.038"
"","","","","",""
"","","","","",""
"","","","","",""
